X,Y,OBJECTID,ASSETID,SearchDescription,Type,SerialNo,ExpectedCommissioning,AssetStage,MaintenanceResp,SigActivity,DrawingRef,SpatialAccuracy,MeterComponent,PropertyUse,NumDials,AccountNo,MeterSize,loaddate,InstallDate,FunctionService
1696219.0209,5676800.3599,9398,21870808,NP-SMART0058WM-UWM,Manifold Meter,8SEN0311900097,,In Service,Water,Water Supply,WA003-03-029,LOCATED,REG,COMMERCIAL,26,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Fitzroy Industrial Water Supply Zone
1696421.001,5676222.447,9399,21870873,NP-ALBER0060WM-UWM,Manifold Meter,8SEN0311900086,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696293.4758,5676597.5059,9400,21870874,NP-SMART0080WM-UWM,Manifold Meter,8SEN0311900087,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696308.6249,5676400.2019,9401,21870875,NP-WATTE0004WM-UWM,Manifold Meter,8SEN0311900088,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696375.0158,5676379.6612,9402,21870876,NP-SMART0108WM-UWM,Manifold Meter,8SEN0311900089,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696339.2313,5676474.995,9403,21870877,NP-SMART0096WM-UWM,Manifold Meter,8SEN0311900091,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696202.1433,5676533.7997,9404,21870878,NP-SMART082DWM-UWM,Manifold Meter,8SEN0311900092,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696167.1623,5676312.9317,9405,21870879,NP-ALBER034AWM-UWM,Manifold Meter,8SEN0311900093,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/22 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696283.2154,5676622.8823,9406,21870880,NP-TERLI0002WM-UWM,Manifold Meter,8SEN0311900098,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696269.3835,5676663.4568,9407,21870881,NP-SMART0074WM-UWM,Manifold Meter,8SEN0311900099,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695791.2944,5676693.8027,9408,21870882,NP-QUEEN016AWM-UWM,Manifold Meter,8SEN0311900100,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695845.8045,5676418.6047,9409,21870883,NP-QUEEN0039WM-UWM,Manifold Meter,8SEN0311900101,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695938.3489,5676332.4741,9410,21870884,NP-QUEEN0070WM-UWM,Manifold Meter,8SEN0311900102,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695952.8829,5676401.6915,9411,21870885,NP-HILLC0002WM-UWM,Manifold Meter,8SEN0311900103,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695787.5351,5676673.9009,9412,21870886,NP-QUEEN0020WM-UWM,Manifold Meter,8SEN0311900104,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695800.8018,5676752.8258,9413,21870887,NP-QUEEN0010WM-UWM,Manifold Meter,8SEN0311900105,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695956.2187,5676351.208,9414,21870888,NP-QUEEN0057WM-UWM,Manifold Meter,8SEN0311900106,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695819.3253,5676745.9501,9415,21870889,NP-QUEEN0009WM-UWM,Manifold Meter,8SEN0311900107,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695853.5473,5676477.0895,9416,21870890,NP-QUEEN0035WM-UWM,Manifold Meter,8SEN0311900108,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695787.3374,5676670.5336,9417,21870891,NP-QUEEN0022WM-UWM,Manifold Meter,8SEN0311900109,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695811.4404,5676629.1215,9418,21870892,NP-QUEEN0028WM-UWM,Manifold Meter,8SEN0311900110,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695927.801,5676444.4489,9419,21870893,NP-HILLC0005WM-UWM,Manifold Meter,8SEN0311900111,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695801.9774,5676638.8305,9420,21870894,NP-QUEEN0026WM-UWM,Manifold Meter,8SEN0311900112,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695820.8469,5676470.5208,9421,21870895,NP-QUEEN0048WM-UWM,Manifold Meter,8SEN0311900113,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695800.5555,5676750.7286,9422,21870896,NP-QUEEN010AWM-UWM,Manifold Meter,8SEN0311900114,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695836.0293,5676485.5238,9423,21870897,NP-QUEEN0044WM-UWM,Manifold Meter,8SEN0311900175,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695852.3036,5676393.7784,9424,21870898,NP-QUEEN0043WM-UWM,Manifold Meter,8SEN0311900176,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696315.986,5676532.6851,9425,21870899,NP-SMART090AWM-UWM,Manifold Meter,8SEN0311900177,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/22 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695996.8893,5676208.2144,9426,21870900,NP-QUEEN0073WM-UWM,Manifold Meter,8SEN0311900178,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695956.2198,5676251.0852,9427,21870901,NP-QUEEN0080WM-UWM,Manifold Meter,8SEN0311900179,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695852.14,5676475.658,9428,21870902,NP-QUEEN0037WM-UWM,Manifold Meter,8SEN0311900180,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695979.832,5676198.512,9429,21870903,NP-QUEEN0086WM-UWM,Manifold Meter,8SEN0311900182,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695971.7068,5676483.1093,9430,21870904,NP-HILLC008AWM-UWM,Manifold Meter,8SEN0311900183,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696262.09,5676507.2377,9431,21870905,NP-SMART090DWM-UWM,Manifold Meter,8SEN0311900184,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/22 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695822.7025,5676446.3166,9432,21870906,NP-QUEEN0050WM-UWM,Manifold Meter,8SEN0311900185,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695943.7929,5676415.8395,9433,21870907,NP-HILLC0001WM-UWM,Manifold Meter,8SEN0311900186,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695942.1088,5676428.1003,9434,21870908,NP-HILLC003AWM-UWM,Manifold Meter,8SEN0311900187,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696034.7496,5676146.9778,9435,21870909,NP-QUEEN0081WM-UWM,Manifold Meter,8SEN0311900188,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695819.9825,5676456.9225,9436,21870910,NP-QUEEN048AWM-UWM,Manifold Meter,8SEN0311900189,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/11/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696051.3683,5676506.7642,9437,21870911,NP-ALBER0017WM-UWM,Manifold Meter,8SEN0312102704,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/23 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696257.0813,5676695.6359,9438,21870912,NP-SMART0068WM-UWM,Manifold Meter,8SEN0312102705,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/23 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696015.736,5676695.3216,9439,21870913,NP-RANIE011AWM-UWM,Manifold Meter,8SEN0312102708,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/23 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696058.4319,5676088.7795,9440,21870914,NP-ROYAL0002WM-UWM,Manifold Meter,8SEN0312102709,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/22 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696637.9008,5675728.9886,9441,21870915,NP-SMART0179WM-UWM,Manifold Meter,8SEN0312102710,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/23 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696044.4505,5676107.9427,9442,21870916,NP-QUEEN0096WM-UWM,Manifold Meter,8SEN0312103102,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696044.1179,5675970.0586,9443,21870917,NP-ROYAL007AWM-UWM,Manifold Meter,8SEN0312103103,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696161.5531,5675965.4598,9444,21870918,NP-QUEEN0102WM-UWM,Manifold Meter,8SEN0312103104,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696111.8346,5676026.0849,9445,21870919,NP-QUEEN098AWM-UWM,Manifold Meter,8SEN0312103105,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695936.219,5676433.8421,9446,21870920,NP-HILLC0003WM-UWM,Manifold Meter,8SEN0312103106,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696030.1777,5676001.2374,9447,21870921,NP-ROYAL0009WM-UWM,Manifold Meter,8SEN0312103107,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696147.3489,5675983.8478,9448,21870922,NP-QUEEN0100WM-UWM,Manifold Meter,8SEN0312103108,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696094.0776,5675910.2612,9449,21870923,NP-QUEEN104BWM-UWM,Manifold Meter,8SEN0312103109,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695966.72,5676100.4273,9450,21870924,NP-QUEEN094BWM-UWM,Manifold Meter,8SEN0312103111,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696021.7266,5676001.3435,9451,21870925,NP-ROYAL0011WM-UWM,Manifold Meter,8SEN0312103112,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696047.8927,5676032.3749,9452,21870926,NP-ROYAL0003WM-UWM,Manifold Meter,8SEN0312103113,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696177.532,5675943.468,9453,21870927,NP-QUEEN0104WM-UWM,Manifold Meter,8SEN0312103114,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696031.193,5676033.4477,9454,21870928,NP-ROYAL0006WM-UWM,Manifold Meter,8SEN0312103115,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696877.756,5676439.922,9455,21870929,NP-COLSO0067WM-UWM,Manifold Meter,8SEN0312103146,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/21 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696324.6067,5676514.0993,9456,21870930,NP-SMART0092WM-UWM,Manifold Meter,8SEN0312103147,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696260.8925,5676512.1098,9457,21870931,NP-SMART090CWM-UWM,Manifold Meter,8SEN0312103148,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696306.4212,5676406.3067,9458,21870932,NP-WATTE0005WM-UWM,Manifold Meter,8SEN0312103149,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696355.1727,5676433.1277,9459,21870933,NP-SMART0102WM-UWM,Manifold Meter,8SEN0312103150,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696278.781,5676451.504,9460,21870934,NP-RAYNE0006WM-UWM,Manifold Meter,8SEN0312103151,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696243.899,5676446.791,9461,21870935,NP-RAYNE0010WM-UWM,Manifold Meter,8SEN0312103152,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696173.278,5676715.4223,9462,21870936,NP-CESSN0005WM-UWM,Manifold Meter,8SEN0312103153,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696377.732,5676371.86,9463,21870937,NP-SMART0110WM-UWM,Manifold Meter,8SEN0312103154,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696298.1028,5676453.6426,9464,21870938,NP-RAYNE0003WM-UWM,Manifold Meter,8SEN0312103155,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696306.1202,5676407.2343,9465,21870939,NP-WATTE0006WM-UWM,Manifold Meter,8SEN0312103156,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696393.0452,5676333.5011,9466,21870940,NP-SMART0112WM-UWM,Manifold Meter,8SEN0312103157,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696340.973,5676404.759,9467,21870941,NP-WATTE0001WM-UWM,Manifold Meter,8SEN0312103158,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696348.022,5676451.8841,9468,21870942,NP-SMART100AWM-UWM,Manifold Meter,8SEN0312103159,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1696347.8933,5676452.2236,9469,21870943,NP-SMART100BWM-UWM,Manifold Meter,8SEN0312103160,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/20 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695953.4253,5676257.0779,9470,21870944,NP-QUEEN0078WM-UWM,Manifold Meter,8SEN0312103161,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695960.4527,5676298.5169,9471,21870945,NP-QUEEN0063WM-UWM,Manifold Meter,8SEN0312103162,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/15 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
1695778.7263,5676563.9328,9472,21870946,NP-GORDO004AWM-UWM,Manifold Meter,8SEN0312103163,,In Service,Water,Water Supply,WA003-03-029,LOCATED,,,0,,20,2024/03/22 22:03:57+00,2023/06/14 00:00:00+00,Water\New Plymouth System\New Plymouth Reticulation\Glen Avon Water Supply Zone
